ingreso_mensual,monto_prestamo,historial_crediticio,edad,empleo_estable,ratio_deuda_ingreso,score_normalizado,riesgo_demografico,es_moroso
2180.58,4820.34,741,41,1,0.18,0.8,0,0
3897.53,15832.11,482,44,1,0.34,0.33,0,0
5170.24,16945.19,481,67,1,0.27,0.33,0,0
5085.31,13724.12,611,69,1,0.22,0.57,0,0
4816.49,22821.1,396,44,1,0.39,0.17,0,0
4231.24,17526.03,768,69,1,0.35,0.85,0,0
4316.27,12721.55,635,40,1,0.25,0.61,0,0
1000.0,4887.72,323,49,1,0.41,0.04,0,1
1000.0,3557.9,412,53,1,0.3,0.2,0,0
2859.68,14221.29,803,37,1,0.41,0.91,0,0
2563.15,8833.75,611,20,1,0.29,0.57,0,0
1756.59,7057.77,496,22,1,0.33,0.36,0,0
3363.35,14998.09,823,45,0,0.37,0.95,0,0
4193.26,17643.01,403,27,1,0.35,0.19,0,0
1346.87,4486.67,353,64,0,0.28,0.1,0,0
3554.07,15620.47,307,67,0,0.37,0.01,0,1
3616.24,14736.63,704,36,1,0.34,0.73,0,0
2567.82,4267.29,743,18,0,0.14,0.81,1,0
5479.01,31398.0,700,38,1,0.48,0.73,0,0
3387.59,10675.63,437,37,1,0.26,0.25,0,0
2881.13,10996.1,654,69,0,0.32,0.64,0,0
3357.67,10941.3,475,34,0,0.27,0.32,0,0
3145.89,16622.61,329,50,1,0.44,0.05,0,0
2422.95,13453.18,754,42,1,0.46,0.83,0,0
3678.94,17011.62,698,44,0,0.39,0.72,0,1
3589.51,9793.81,662,57,1,0.23,0.66,0,0
3951.78,21681.97,728,66,1,0.46,0.78,0,0
3804.61,8259.78,561,36,1,0.18,0.47,0,0
3704.53,21704.67,306,39,1,0.49,0.01,0,1
3519.25,8643.69,796,26,1,0.2,0.9,0,0
2245.27,10483.94,792,64,1,0.39,0.89,0,0
3282.42,18053.48,704,56,0,0.46,0.73,0,1
4216.78,10086.01,615,53,1,0.2,0.57,0,0
3020.2,9794.98,498,49,1,0.27,0.36,0,0
2492.67,9489.37,622,49,1,0.32,0.59,0,0
1163.64,4308.11,521,38,0,0.31,0.4,0,1
5071.6,25573.98,609,37,0,0.42,0.56,0,1
1000.0,4641.49,777,67,0,0.39,0.87,0,0
3296.62,18424.73,660,51,1,0.47,0.65,0,0
2646.24,8382.93,571,22,0,0.26,0.49,1,0
4476.6,18727.26,356,52,0,0.35,0.1,0,0
3866.99,17193.47,761,38,0,0.37,0.84,0,0
3578.78,14157.27,436,47,1,0.33,0.25,0,0
3852.98,10609.64,731,48,1,0.23,0.78,0,0
2839.28,12679.56,787,53,1,0.37,0.89,0,0
3970.75,22809.09,555,39,1,0.48,0.46,0,0
3850.49,12938.72,849,34,1,0.28,1.0,0,0
1000.0,4412.63,395,47,1,0.37,0.17,0,0
4463.0,25100.18,322,43,0,0.47,0.04,0,1
3711.02,7954.53,651,69,0,0.18,0.64,0,0
5188.68,10988.06,342,66,1,0.18,0.08,0,0
1979.1,8597.18,849,40,1,0.36,1.0,0,0
3189.34,8860.63,373,68,0,0.23,0.13,0,0
4801.76,11942.43,443,25,0,0.21,0.26,0,1
1459.04,2303.26,736,65,1,0.13,0.79,0,0
1325.22,4266.82,544,59,1,0.27,0.44,0,1
4504.35,24579.66,643,34,1,0.45,0.62,0,0
3484.47,9822.03,809,41,0,0.23,0.93,0,0
3731.07,17966.12,635,26,1,0.4,0.61,0,0
4499.31,19022.33,469,28,1,0.35,0.31,0,0
2319.05,13784.07,396,19,1,0.5,0.17,0,0
3663.81,13985.24,795,28,1,0.32,0.9,0,0
5055.23,22352.47,476,36,1,0.37,0.32,0,0
4028.09,10755.77,838,55,0,0.22,0.98,0,0
4977.69,12005.75,815,18,1,0.2,0.94,0,0
1952.25,3197.41,755,52,1,0.14,0.83,0,0
3581.61,9379.98,622,31,1,0.22,0.59,0,0
3489.06,9020.98,399,55,0,0.22,0.18,0,1
3568.4,14540.3,690,67,1,0.34,0.71,0,0
3452.85,8987.38,593,23,1,0.22,0.53,0,0
5194.29,14169.59,732,53,0,0.23,0.79,0,0
2977.65,9973.55,614,34,1,0.28,0.57,0,0
2137.78,5059.77,621,25,1,0.2,0.58,0,0
5707.8,16609.4,635,46,1,0.24,0.61,0,0
3586.63,19612.99,748,48,1,0.46,0.81,0,0
3519.11,12324.03,484,60,0,0.29,0.33,0,1
4313.3,17245.37,526,20,0,0.33,0.41,1,0
2601.8,5620.21,680,34,1,0.18,0.69,0,0
3956.81,13466.85,487,69,1,0.28,0.34,0,0
5022.09,8811.65,621,19,1,0.15,0.58,0,0
3721.56,6371.55,311,33,1,0.14,0.02,0,0
3020.49,5834.58,709,52,0,0.16,0.74,0,0
3598.97,6393.78,718,33,1,0.15,0.76,0,0
3528.39,19854.19,375,55,1,0.47,0.14,0,0
3187.05,10286.2,718,26,0,0.27,0.76,0,0
3018.86,10863.71,587,52,0,0.3,0.52,0,0
2584.6,9610.92,450,42,0,0.31,0.27,0,1
4198.51,15301.93,415,19,1,0.3,0.21,0,0
3188.39,6150.63,334,45,0,0.16,0.06,0,0
3641.25,21125.91,351,57,1,0.48,0.09,0,0
5710.63,16662.45,489,59,1,0.24,0.34,0,1
2004.28,10746.4,403,48,1,0.45,0.19,0,1
2970.41,8340.9,544,53,0,0.23,0.44,0,1
3787.79,14140.83,301,49,1,0.31,0.0,0,0
4485.1,12423.63,818,20,1,0.23,0.94,0,0
5127.64,14806.12,628,60,1,0.24,0.6,0,0
1300.05,5763.89,322,32,1,0.37,0.04,0,0
4018.82,11416.58,796,25,0,0.24,0.9,0,0
2725.6,13323.31,487,25,0,0.41,0.34,0,0
1092.48,2954.5,353,38,1,0.23,0.1,0,0
3048.93,15948.3,645,24,1,0.44,0.63,0,0
1779.41,6577.21,814,50,0,0.31,0.93,0,0
2219.06,12629.38,369,56,0,0.47,0.13,0,0
2539.53,7763.36,311,33,0,0.25,0.02,0,0
3128.64,7508.71,595,47,0,0.2,0.54,0,0
3324.89,6127.97,842,49,0,0.15,0.99,0,0
7523.23,26899.92,844,39,0,0.3,0.99,0,0
4242.58,20673.74,378,29,0,0.41,0.14,0,0
3833.17,22255.03,684,43,1,0.48,0.7,0,0
1769.88,7893.04,420,55,0,0.37,0.22,0,0
5778.45,22058.71,781,62,1,0.32,0.87,0,0
2978.3,15540.44,463,50,1,0.43,0.3,0,0
1800.78,9655.7,757,25,1,0.45,0.83,0,0
2736.93,8387.98,573,45,1,0.26,0.5,0,0
3252.76,16305.79,498,52,0,0.42,0.36,0,1
4389.87,19538.3,345,65,1,0.37,0.08,0,0
3893.52,12713.66,323,39,0,0.27,0.04,0,1
3315.89,14614.24,756,67,0,0.37,0.83,0,0
4134.14,20623.73,447,33,1,0.42,0.27,0,0
3903.37,11404.71,488,47,1,0.24,0.34,0,1
3400.55,18781.61,391,58,1,0.46,0.17,0,0
2144.26,3812.54,327,48,1,0.15,0.05,0,0
3596.31,7445.49,764,34,1,0.17,0.84,0,0
2341.27,6258.89,592,19,1,0.22,0.53,0,0
3575.94,7387.91,435,28,0,0.17,0.25,0,1
2890.93,6940.99,623,53,0,0.2,0.59,0,0
3535.79,6694.14,475,40,0,0.16,0.32,0,1
4033.32,11857.02,306,38,1,0.24,0.01,0,0
3697.88,10898.94,565,44,1,0.25,0.48,0,0
2845.6,5931.35,613,63,0,0.17,0.57,0,0
2235.1,9394.01,569,53,1,0.35,0.49,0,0
2427.39,7947.32,486,28,1,0.27,0.34,0,0
3254.68,4902.94,677,60,0,0.13,0.69,0,1
2322.37,13541.43,682,68,1,0.49,0.69,0,0
2675.03,12651.02,661,46,0,0.39,0.66,0,0
4212.46,24738.57,528,38,1,0.49,0.41,0,0
4547.95,15645.25,347,52,1,0.29,0.09,0,0
3269.6,9269.05,541,27,1,0.24,0.44,0,0
5128.09,22686.47,475,69,0,0.37,0.32,0,1
2420.54,7517.04,358,48,1,0.26,0.11,0,0
1140.26,6389.35,663,45,0,0.47,0.66,0,0
4329.56,7360.21,477,61,1,0.14,0.32,0,0
4275.1,15548.18,435,28,1,0.3,0.25,0,0
3917.1,23440.74,678,40,1,0.5,0.69,0,0
5330.35,23792.08,343,60,1,0.37,0.08,0,0
4173.33,7600.06,828,65,1,0.15,0.96,0,0
3423.11,7574.06,844,37,1,0.18,0.99,0,0
6834.0,18308.7,638,69,0,0.22,0.61,0,0
2213.61,7644.18,615,66,1,0.29,0.57,0,0
4564.25,15279.19,368,37,1,0.28,0.12,0,0
1000.0,5746.39,526,31,0,0.48,0.41,0,1
5323.49,8764.99,560,27,0,0.14,0.47,0,0
2619.22,5748.19,317,27,1,0.18,0.03,0,0
5847.88,11159.18,816,23,1,0.16,0.94,0,0
3683.94,12152.17,570,50,0,0.27,0.49,0,0
4092.34,14524.77,420,32,0,0.3,0.22,0,1
2415.76,4716.29,754,68,0,0.16,0.83,0,0
4999.27,21672.28,791,26,1,0.36,0.89,0,0
2288.67,7683.22,334,32,0,0.28,0.06,0,0
4618.22,20873.73,693,67,1,0.38,0.71,0,0
2539.18,6093.74,416,37,1,0.2,0.21,0,1
2960.52,11615.93,503,58,1,0.33,0.37,0,0
2241.92,11334.9,600,31,1,0.42,0.55,0,0
5797.02,21083.79,328,50,1,0.3,0.05,0,0
2567.45,14345.9,838,31,1,0.47,0.98,0,0
3739.25,22405.95,500,26,1,0.5,0.36,0,0
3750.96,11635.84,828,23,1,0.26,0.96,0,0
3204.79,16854.59,504,48,0,0.44,0.37,0,0
4875.02,28599.29,548,36,0,0.49,0.45,0,0
2933.87,9058.18,557,65,1,0.26,0.47,0,0
3253.48,17911.44,654,18,0,0.46,0.64,1,0
2208.16,10030.41,310,42,0,0.38,0.02,0,1
3490.32,12344.53,542,65,1,0.29,0.44,0,0
3707.64,15362.88,400,33,1,0.35,0.18,0,0
3174.48,15870.89,434,44,0,0.42,0.24,0,1
2844.61,11627.24,584,62,1,0.34,0.52,0,0
5526.64,30680.29,748,34,1,0.46,0.81,0,0
5402.87,29395.58,380,30,0,0.45,0.15,0,1
4674.46,10309.74,630,44,1,0.18,0.6,0,0
1412.01,4541.3,617,26,0,0.27,0.58,0,0
4038.71,8607.75,410,45,0,0.18,0.2,0,0
5471.62,22442.96,333,60,0,0.34,0.06,0,0
1320.4,3865.43,735,21,1,0.24,0.79,0,0
3000.46,15058.7,676,53,1,0.42,0.68,0,0
3411.08,11427.56,767,31,1,0.28,0.85,0,0
1443.9,5310.35,379,45,1,0.31,0.14,0,0
3518.77,7225.2,346,59,1,0.17,0.08,0,0
3173.43,16402.98,782,39,1,0.43,0.88,0,0
3443.29,9473.4,686,49,0,0.23,0.7,0,1
3294.29,12046.15,704,30,0,0.3,0.73,0,0
5089.63,24049.23,847,29,1,0.39,0.99,0,0
1260.11,7271.12,820,60,1,0.48,0.95,0,0
2117.59,10618.91,477,36,0,0.42,0.32,0,0
5025.98,27507.71,755,61,1,0.46,0.83,0,0
4153.9,8067.31,453,51,0,0.16,0.28,0,0
5849.45,24341.16,838,21,1,0.35,0.98,0,0
4927.4,7940.3,813,43,1,0.13,0.93,0,0
3278.49,12685.12,704,20,1,0.32,0.73,0,0
2705.57,15672.27,437,21,1,0.48,0.25,0,1
2823.38,12833.04,510,34,1,0.38,0.38,0,0
2574.25,12727.84,839,28,1,0.41,0.98,0,0
4205.57,11048.6,470,50,0,0.22,0.31,0,1
4296.83,16686.56,775,48,1,0.32,0.86,0,0
3562.9,7152.93,361,45,1,0.17,0.11,0,1
3177.94,15342.98,406,54,0,0.4,0.19,0,0
2402.05,5500.46,355,34,1,0.19,0.1,0,0
1992.73,3948.66,561,25,0,0.17,0.47,0,0
1897.52,10226.42,811,48,1,0.45,0.93,0,0
2176.01,5987.83,558,31,1,0.23,0.47,0,0
3634.99,7622.4,782,66,1,0.17,0.88,0,0
3275.7,6044.15,530,41,1,0.15,0.42,0,0
3221.41,15911.73,674,30,0,0.41,0.68,0,0
4425.42,14079.46,360,69,1,0.27,0.11,0,1
1405.93,8160.78,302,26,1,0.48,0.0,0,0
2552.65,8302.69,707,21,1,0.27,0.74,0,0
4725.5,16263.99,411,44,1,0.29,0.2,0,0
4521.79,22246.0,456,65,1,0.41,0.28,0,0
5003.19,10107.58,773,68,1,0.17,0.86,0,0
4238.37,22136.71,623,45,0,0.44,0.59,0,0
3343.05,10777.99,764,65,1,0.27,0.84,0,0
3428.8,14478.38,672,26,1,0.35,0.68,0,0
5266.7,28821.58,739,62,0,0.46,0.8,0,0
1124.11,3707.98,770,37,0,0.27,0.85,0,0
2550.47,13322.57,778,49,1,0.44,0.87,0,0
3176.5,7342.98,636,64,1,0.19,0.61,0,0
3831.5,17572.87,502,18,1,0.38,0.37,0,0
5058.24,21506.53,612,56,1,0.35,0.57,0,0
3644.06,16264.7,410,53,0,0.37,0.2,0,0
4174.79,10234.58,457,63,1,0.2,0.29,0,0
4838.35,21373.37,549,26,1,0.37,0.45,0,0
3319.68,15001.59,768,50,1,0.38,0.85,0,0
5645.58,26666.08,783,52,1,0.39,0.88,0,0
3597.33,10613.96,303,24,0,0.25,0.01,1,0
3842.29,9989.97,446,64,1,0.22,0.27,0,0
2030.09,11629.19,436,48,1,0.48,0.25,0,0
3325.74,17939.87,605,46,1,0.45,0.55,0,0
3517.19,16091.16,365,53,0,0.38,0.12,0,0
5007.09,13404.66,414,65,1,0.22,0.21,0,0
2094.21,11826.06,594,35,0,0.47,0.53,0,1
4327.58,9265.86,628,18,1,0.18,0.6,0,0
3830.84,10972.22,801,28,1,0.24,0.91,0,0
6162.14,15487.17,455,62,1,0.21,0.28,0,0
2292.26,11875.48,432,60,1,0.43,0.24,0,0
4215.25,15338.81,786,25,0,0.3,0.88,0,0
4887.96,16418.75,380,31,1,0.28,0.15,0,0
3725.0,22134.83,571,37,1,0.5,0.49,0,0
4982.69,15800.96,599,47,1,0.26,0.54,0,0
4060.06,13864.11,353,23,0,0.28,0.1,1,0
4840.8,24724.35,842,45,1,0.43,0.99,0,0
5020.96,14790.3,532,32,1,0.25,0.42,0,0
3458.43,15795.83,709,31,1,0.38,0.74,0,0
2736.75,6980.92,401,56,0,0.21,0.18,0,0
3019.37,9127.04,545,67,0,0.25,0.45,0,0
4553.54,16117.85,543,28,0,0.29,0.44,0,0
3506.06,18713.58,829,58,1,0.44,0.96,0,0
3724.3,17046.75,575,41,1,0.38,0.5,0,0
1156.15,4039.76,754,37,1,0.29,0.83,0,0
4240.5,24459.42,362,26,1,0.48,0.11,0,1
3692.41,18300.44,519,23,1,0.41,0.4,0,0
3153.68,5632.45,680,51,1,0.15,0.69,0,0
3905.96,21235.23,722,31,0,0.45,0.77,0,0
5496.54,30333.33,475,38,0,0.46,0.32,0,0
2841.93,11912.45,708,38,1,0.35,0.74,0,0
2610.0,11522.53,651,58,1,0.37,0.64,0,0
2170.69,9854.7,337,58,1,0.38,0.07,0,0
4523.15,10590.77,424,40,1,0.2,0.23,0,0
4390.6,16295.54,682,64,1,0.31,0.69,0,0
4591.88,20951.5,598,38,0,0.38,0.54,0,0
4294.76,8557.43,651,33,1,0.17,0.64,0,0
4265.32,24607.71,775,37,0,0.48,0.86,0,1
1220.38,5633.32,418,27,0,0.38,0.21,0,0
4792.66,17361.11,704,24,1,0.3,0.73,0,0
3650.29,18270.34,548,36,0,0.42,0.45,0,1
2393.94,12884.07,627,43,1,0.45,0.59,0,0
3647.6,9103.22,405,51,0,0.21,0.19,0,0
5107.44,19938.71,611,52,1,0.33,0.57,0,0
2113.85,3753.43,715,23,0,0.15,0.75,1,0
3960.49,16006.07,644,43,1,0.34,0.63,0,0
2094.96,12087.41,777,20,1,0.48,0.87,0,0
4310.36,12249.66,407,63,1,0.24,0.19,0,0
3490.29,8407.1,446,26,0,0.2,0.27,0,1
2410.73,14157.93,523,66,1,0.49,0.41,0,0
1000.0,2888.32,518,32,1,0.24,0.4,0,0
3510.22,15881.59,724,30,1,0.38,0.77,0,0
3933.05,17742.29,367,68,1,0.38,0.12,0,0
5127.37,24630.93,698,45,1,0.4,0.72,0,0
1000.0,4960.99,313,54,1,0.41,0.02,0,0
1000.0,3919.43,728,54,0,0.33,0.78,0,0
4529.26,24799.95,796,53,1,0.46,0.9,0,0
2419.56,4454.04,522,68,0,0.15,0.4,0,0
4008.65,23070.93,507,59,1,0.48,0.38,0,0
4326.55,24442.41,571,23,0,0.47,0.49,1,0
2156.72,5415.41,850,34,1,0.21,1.0,0,0
3068.38,16600.73,700,27,1,0.45,0.73,0,0
4855.12,10224.53,565,48,0,0.18,0.48,0,0
2320.02,10988.15,769,57,1,0.39,0.85,0,0
1949.9,3614.88,814,43,0,0.15,0.93,0,0
3787.09,21052.74,677,56,1,0.46,0.69,0,0
2464.77,3768.16,330,35,0,0.13,0.05,0,0
4169.29,9688.14,520,60,0,0.19,0.4,0,1
2590.15,12909.77,765,56,0,0.42,0.85,0,0
3977.82,12812.17,544,61,0,0.27,0.44,0,0
4550.37,15148.3,721,65,1,0.28,0.77,0,0
5109.71,9051.0,326,56,1,0.15,0.05,0,0
3838.46,19541.19,706,66,0,0.42,0.74,0,0
2546.47,10219.31,742,44,0,0.33,0.8,0,0
3062.88,10997.05,619,62,0,0.3,0.58,0,0
3370.24,12615.83,699,58,1,0.31,0.73,0,0
2649.98,6823.27,384,59,1,0.21,0.15,0,0
5074.06,13693.8,640,39,1,0.22,0.62,0,0
1025.21,5468.34,612,38,1,0.44,0.57,0,0
5727.8,21372.31,392,48,1,0.31,0.17,0,0
4656.37,20504.82,384,62,1,0.37,0.15,0,0
2336.88,12793.92,546,40,1,0.46,0.45,0,1
2911.77,14192.48,638,62,1,0.41,0.61,0,0
3177.94,13811.43,619,47,1,0.36,0.58,0,0
5751.67,24631.27,558,41,0,0.36,0.47,0,0
3582.67,17177.37,323,63,1,0.4,0.04,0,0
4599.02,25210.7,623,28,1,0.46,0.59,0,0
3620.79,9510.47,522,31,0,0.22,0.4,0,0
1000.0,1970.94,407,35,1,0.16,0.19,0,1
3532.0,6845.73,771,60,0,0.16,0.86,0,0
3781.36,22132.09,775,35,0,0.49,0.86,0,1
1626.82,8490.84,339,63,0,0.43,0.07,0,1
4137.53,14913.46,383,63,0,0.3,0.15,0,0
3732.57,14449.45,811,39,0,0.32,0.93,0,0
4017.69,16423.49,494,32,1,0.34,0.35,0,0
1000.0,3852.28,506,50,1,0.32,0.37,0,0
4132.16,21842.56,697,60,1,0.44,0.72,0,0
5904.68,19053.62,359,56,1,0.27,0.11,0,1
1914.47,3398.79,544,34,0,0.15,0.44,0,0
4159.45,22801.25,819,52,1,0.46,0.94,0,0
3413.84,11165.59,391,45,1,0.27,0.17,0,0
2890.78,12891.45,700,52,1,0.37,0.73,0,0
3257.37,9184.73,724,37,1,0.23,0.77,0,0
3767.81,8786.31,371,45,0,0.19,0.13,0,0
3510.02,12858.48,819,52,0,0.31,0.94,0,0
1794.22,5016.94,350,35,1,0.23,0.09,0,0
2546.79,13730.7,460,51,0,0.45,0.29,0,0
3610.43,12695.08,402,32,0,0.29,0.19,0,0
2748.48,11926.4,300,40,0,0.36,0.0,0,1
4097.18,23175.32,577,57,0,0.47,0.5,0,1
3720.49,14505.67,755,40,1,0.32,0.83,0,0
3130.07,14195.46,428,54,1,0.38,0.23,0,0
5097.16,29220.5,850,50,0,0.48,1.0,0,0
1492.62,8140.95,691,38,1,0.45,0.71,0,0
4253.69,17507.94,603,36,0,0.34,0.55,0,0
2454.5,13224.17,747,61,1,0.45,0.81,0,0
4165.38,9674.09,511,34,1,0.19,0.38,0,0
3927.93,18923.81,530,33,1,0.4,0.42,0,0
3260.86,10890.58,328,52,1,0.28,0.05,0,1
6054.54,12036.64,382,49,0,0.17,0.15,0,0
3238.03,9040.65,649,58,0,0.23,0.63,0,0
5090.26,18612.39,356,19,0,0.3,0.1,1,0
1651.45,7234.13,516,45,1,0.37,0.39,0,0
4569.77,12946.83,356,25,0,0.24,0.1,0,0
2490.26,12917.47,361,37,0,0.43,0.11,0,1
2359.21,13480.02,486,42,0,0.48,0.34,0,1
2591.95,8706.39,752,59,1,0.28,0.82,0,0
3673.9,9689.76,777,56,1,0.22,0.87,0,0
4615.53,8374.04,671,31,1,0.15,0.67,0,0
2709.05,5265.87,566,68,1,0.16,0.48,0,0
1570.2,7691.83,620,30,0,0.41,0.58,0,0
2107.68,12338.96,772,68,0,0.49,0.86,0,1
2944.32,15886.62,544,61,0,0.45,0.44,0,1
5524.44,15015.78,469,19,1,0.23,0.31,0,0
5563.32,9964.72,623,42,1,0.15,0.59,0,0
3817.21,22578.77,559,44,0,0.49,0.47,0,0
2756.88,14812.03,587,50,1,0.45,0.52,0,0
3793.54,21656.75,391,48,1,0.48,0.17,0,0
4057.97,22655.46,343,21,1,0.47,0.08,0,1
1903.86,9715.15,786,59,1,0.43,0.88,0,0
5235.78,25565.47,692,55,1,0.41,0.71,0,0
3268.53,13502.34,300,27,1,0.34,0.0,0,1
3536.87,9964.17,368,31,0,0.23,0.12,0,0
3304.19,13575.55,762,49,1,0.34,0.84,0,0
4522.33,22255.61,667,26,1,0.41,0.67,0,0
3291.06,5454.8,361,65,0,0.14,0.11,0,0
3715.23,12330.54,601,39,1,0.28,0.55,0,0
3761.25,20020.09,420,38,0,0.44,0.22,0,0
3893.35,13451.15,701,27,1,0.29,0.73,0,0
1912.3,9416.81,400,57,1,0.41,0.18,0,0
2471.77,14642.91,338,62,0,0.49,0.07,0,0
3631.42,6440.82,331,37,1,0.15,0.06,0,0
4209.85,10018.77,780,24,1,0.2,0.87,0,0
5338.34,19589.11,722,41,0,0.31,0.77,0,1
3054.43,15870.68,448,43,1,0.43,0.27,0,0
3504.97,20588.82,679,29,1,0.49,0.69,0,0
2879.81,11078.32,543,55,1,0.32,0.44,0,0
3234.03,11682.08,673,32,1,0.3,0.68,0,0
5561.03,26182.97,828,36,1,0.39,0.96,0,0
2251.88,10821.88,458,53,1,0.4,0.29,0,0
2659.42,11148.42,807,61,1,0.35,0.92,0,0
5320.89,15343.32,472,20,0,0.24,0.31,1,0
1172.73,4874.86,400,67,1,0.35,0.18,0,0
2294.76,5869.83,347,21,0,0.21,0.09,1,0
2985.27,16808.16,528,66,1,0.47,0.41,0,1
4580.9,13210.65,594,21,1,0.24,0.53,0,0
2444.51,11024.21,790,18,1,0.38,0.89,0,0
2752.15,10477.71,652,52,0,0.32,0.64,0,0
6864.64,32918.72,346,57,1,0.4,0.08,0,0
2414.48,8967.99,567,41,1,0.31,0.49,0,0
4920.74,29517.57,659,60,1,0.5,0.65,0,0
4343.4,25022.45,462,58,0,0.48,0.29,0,0
2755.89,11838.22,515,25,1,0.36,0.39,0,0
4586.53,14286.05,465,31,1,0.26,0.3,0,0
4144.34,15794.55,728,62,1,0.32,0.78,0,0
2615.71,6064.67,366,33,0,0.19,0.12,0,0
4009.18,18147.85,637,39,1,0.38,0.61,0,0
4731.94,23144.81,621,43,0,0.41,0.58,0,0
2449.03,12723.52,417,28,1,0.43,0.21,0,0
3719.35,19366.36,822,44,1,0.43,0.95,0,0
3607.14,16193.31,598,18,0,0.37,0.54,1,0
2527.93,11314.49,796,38,1,0.37,0.9,0,0
3175.35,10170.51,417,42,1,0.27,0.21,0,0
3676.53,18767.19,607,23,0,0.43,0.56,1,0
2233.49,12330.78,428,59,0,0.46,0.23,0,1
2443.58,5538.95,347,21,0,0.19,0.09,1,1
3293.72,19704.67,422,61,1,0.5,0.22,0,1
4221.07,6879.37,850,34,1,0.14,1.0,0,0
4391.26,12392.57,442,48,1,0.24,0.26,0,0
1681.77,9109.87,547,64,1,0.45,0.45,0,0
4895.78,16992.54,518,62,0,0.29,0.4,0,0
2949.57,9282.16,381,21,1,0.26,0.15,0,0
3252.08,8994.57,736,55,0,0.23,0.79,0,0
2691.62,7939.6,834,69,1,0.25,0.97,0,0
3984.14,6021.83,754,39,1,0.13,0.83,0,0
2655.12,9816.6,387,65,0,0.31,0.16,0,0
2850.65,14976.49,608,48,1,0.44,0.56,0,0
3644.23,16371.34,350,22,1,0.37,0.09,0,0
1318.44,6971.02,436,25,1,0.44,0.25,0,1
4044.9,10233.93,416,26,1,0.21,0.21,0,0
2033.12,6403.57,728,33,1,0.26,0.78,0,0
3360.09,8516.94,430,29,1,0.21,0.24,0,0
1672.69,3897.48,478,40,1,0.19,0.32,0,0
3633.73,9019.5,508,66,0,0.21,0.38,0,0
3208.48,5213.04,680,37,0,0.14,0.69,0,1
4710.88,24943.28,766,25,1,0.44,0.85,0,0
4779.64,11154.75,847,43,1,0.19,0.99,0,0
3912.87,10558.26,543,51,0,0.22,0.44,0,0
4477.35,21165.58,359,23,1,0.39,0.11,0,0
3381.81,6601.46,446,53,1,0.16,0.27,0,0
4247.8,16774.09,483,56,1,0.33,0.33,0,0
5406.48,32419.38,494,48,1,0.5,0.35,0,0
4154.45,14762.23,647,42,0,0.3,0.63,0,1
6347.34,23512.07,511,48,1,0.31,0.38,0,1
5079.8,11951.12,549,19,0,0.2,0.45,1,1
2813.5,10566.54,376,45,1,0.31,0.14,0,0
4545.49,20649.86,384,23,1,0.38,0.15,0,0
4847.79,26227.35,571,42,1,0.45,0.49,0,0
2725.1,11679.52,798,67,1,0.36,0.91,0,0
4942.41,7846.17,462,63,1,0.13,0.29,0,1
1848.66,8982.88,310,45,0,0.4,0.02,0,1
4341.74,13799.74,399,66,1,0.26,0.18,0,0
1817.68,7949.73,715,45,1,0.36,0.75,0,0
5506.26,32580.58,762,47,0,0.49,0.84,0,0
3162.61,15793.42,798,18,1,0.42,0.91,0,0
5128.94,14880.62,341,37,1,0.24,0.07,0,0
2752.5,8308.26,579,25,1,0.25,0.51,0,0
1000.0,4069.51,379,66,1,0.34,0.14,0,0
7640.85,18913.27,568,43,1,0.21,0.49,0,0
4048.9,20592.17,592,60,0,0.42,0.53,0,1
2296.61,8782.05,613,26,0,0.32,0.57,0,0
4969.0,22906.18,479,57,1,0.38,0.33,0,0
1473.8,6217.4,732,32,0,0.35,0.79,0,0
1216.38,5708.52,521,38,1,0.39,0.4,0,0
2488.27,14376.92,749,22,1,0.48,0.82,0,0
2896.86,10760.41,343,48,0,0.31,0.08,0,0
3768.9,22263.91,475,42,1,0.49,0.32,0,1
3127.43,15144.1,347,24,1,0.4,0.09,0,0
3671.68,10803.4,336,47,1,0.25,0.07,0,0
4947.55,11833.17,669,65,0,0.2,0.67,0,0
3169.92,14492.67,498,54,0,0.38,0.36,0,1
5484.98,21538.16,802,61,0,0.33,0.91,0,0
3122.45,13909.3,412,54,1,0.37,0.2,0,0
2815.1,9721.34,353,48,0,0.29,0.1,0,0
3333.89,11040.59,427,68,1,0.28,0.23,0,0
3986.33,16176.24,585,27,0,0.34,0.52,0,0
6023.0,28440.03,398,57,1,0.39,0.18,0,0
2732.74,11884.19,802,26,0,0.36,0.91,0,0
3337.86,17532.94,736,48,1,0.44,0.79,0,0
3838.9,8071.48,803,22,0,0.18,0.91,1,0
4024.09,11249.54,395,66,1,0.23,0.17,0,0
3016.54,7946.12,402,19,1,0.22,0.19,0,0
4165.8,19856.39,438,48,1,0.4,0.25,0,0
3495.35,7080.39,366,46,1,0.17,0.12,0,0
3076.92,11398.69,377,20,1,0.31,0.14,0,0
5059.51,15816.45,301,41,1,0.26,0.0,0,0
3384.01,15600.18,804,39,0,0.38,0.92,0,0
4004.34,12223.19,454,41,0,0.25,0.28,0,1
5158.03,14870.15,557,29,1,0.24,0.47,0,0
4849.85,20856.54,504,53,0,0.36,0.37,0,0
5517.79,14018.82,414,41,0,0.21,0.21,0,0
3205.21,10356.49,568,26,0,0.27,0.49,0,1
3438.83,18847.28,636,30,0,0.46,0.61,0,0
3769.32,5930.52,547,28,1,0.13,0.45,0,0
1674.8,2667.46,778,41,1,0.13,0.87,0,0
